RxnID	reactions	root_MZ	root_EZ	root_Cortex	root_Stele	Embryo_20_DAP	Embryo_38_DAP	Endosperm_8_DAP	Endosperm_10_DAP	Endosperm_12_DAP	Endosperm_Crown_27_DAP	Pericarp_Aleurone_27_DAP	GermEmbryo_2_DAI	Zone_1	Zone_2	Zone_3	Mature_leaf
rxn00141_c0	rxn00141_c0	0.003366629	0.003850886	0.004665826	0.005285948	0.001856666	0.000907549	0.00146078	0.001793001	0.001589507	0.000770792	0.002786953	0.00105202	0.00197525	0.002044606	0.001933148	0.000659248
rxn02219_n0	rxn02219_n0	7.79E-05	5.63E-05	5.04E-05	6.12E-05	4.48E-05	9.53E-05	3.49E-05	2.09E-05	2.49E-05	8.90E-05	0.000182056	7.94E-05	8.49E-05	2.82E-05	3.51E-05	5.88E-05
rxn16300_r0	rxn16300_r0	0	2.10E-06	2.14E-05	0	4.47E-06	0	3.01E-05	1.79E-05	2.04E-05	3.11E-05	2.99E-05	0	5.31E-06	8.99E-06	2.61E-05	0
rxn43869_d0	rxn43869_d0	1.50E-05	1.05E-05	3.82E-06	5.05E-06	2.28E-05	0	2.68E-05	1.42E-05	1.83E-05	1.93E-05	1.01E-05	0	8.85E-06	5.99E-06	4.49E-06	2.80E-06
rxn37445_m0	rxn37445_m0	9.67E-06	4.21E-06	1.07E-05	4.49E-06	1.14E-05	2.90E-05	6.23E-06	2.69E-05	0	5.19E-05	3.11E-05	4.25E-05	1.77E-06	1.71E-06	2.70E-06	9.10E-06
rxn00490_d0	rxn00490_d0	4.84E-05	7.94E-05	5.77E-05	1.57E-05	6.70E-05	2.41E-05	5.26E-05	1.43E-05	5.21E-05	4.87E-05	0.000115055	3.47E-05	3.36E-05	3.30E-05	4.18E-05	4.06E-05
rxn23557_x0	rxn23557_x0	2.51E-05	8.89E-05	8.79E-06	1.07E-05	8.26E-05	0	4.60E-05	4.05E-05	3.77E-05	0	2.70E-05	0	7.96E-06	1.50E-05	5.53E-05	0
rxn11040_c0	rxn11040_c0	0.001188791	0.002118934	0.002329474	0.001366833	0.001788288	0.001433778	0.001301635	0.001146262	0.00067658	0.000768761	0.00399784	0.00070493	0.001195057	0.001152632	0.001082311	0.000567569
rxn08975_j0	rxn08975_j0	0.001834936	0.002115253	0.001739463	0.001252275	0.001905194	0.00225847	0.002023192	0.001660045	0.001493011	0.001077031	0.002736223	0.001985146	0.001453352	0.0014822	0.001467053	0.001450765
rxn20632_d1	rxn20632_d1	0	0	0	0	0	0	0	0	0	0	0	0	3.54E-06	1.28E-06	2.70E-06	7.70E-05
rxn01199_d0	rxn01199_d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rxn19921_x0	rxn19921_x0	2.51E-05	8.89E-05	8.79E-06	1.07E-05	8.26E-05	0	4.60E-05	4.05E-05	3.77E-05	0	2.70E-05	0	7.96E-06	1.50E-05	5.53E-05	0
rxn03909_d0	rxn03909_d0	4.84E-07	0	1.53E-06	0	6.01E-06	9.92E-06	0	0	0	4.15E-05	1.94E-05	0	1.77E-06	5.14E-06	4.49E-06	2.59E-05
rxn03016_r0	rxn03016_r0	3.72E-05	8.47E-05	0.000132982	0.000131966	7.32E-05	5.61E-05	2.03E-05	6.55E-06	6.59E-06	5.41E-05	0.000117012	8.74E-05	0.000109687	9.07E-05	9.80E-05	4.90E-06
rxn21062_m0	rxn21062_m0	0.00019394	0.000243967	0.000979403	0.000452054	0.000525184	0.000553934	0.000744397	0.000709908	0.00080004	0.000628196	0.001222101	0.000865621	0.000420172	0.000386065	0.000391484	0.000465393
rxn16108_m0	rxn16108_m0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn00493_d0	rxn00493_d0	0.000458976	0.001063673	0.000780313	0.000633999	0.002875325	0.00206787	0.0011982	0.000948243	0.001656028	0.001416716	0.001758119	0.001046756	0.000553742	0.000302175	0.000257993	0.001981943
rxn02465_d0	rxn02465_d0	7.50E-05	5.94E-05	4.36E-05	1.29E-05	0.000104784	9.94E-05	8.70E-05	5.99E-05	3.96E-05	5.50E-05	0.000120519	5.47E-05	7.87E-05	6.93E-05	8.23E-05	7.14E-05
rxn19349_d0	rxn19349_d0	2.90E-05	1.74E-05	2.52E-05	2.02E-05	5.91E-05	3.69E-05	2.78E-05	4.68E-05	7.84E-05	6.87E-05	7.98E-05	1.74E-05	8.93E-05	5.65E-05	5.57E-05	4.13E-05
rxn37610_r0	rxn37610_r0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn28413_d0	rxn28413_d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn19544_d0	rxn19544_d0	0.000349673	0.000314422	0.000279338	0.000126912	0.000706427	0.000376387	0.000492879	0.000832708	0.001199528	0.00064338	0.000787939	0.000560739	0	0	0	0
rxn37323_x0	rxn37323_x0	4.84E-05	8.47E-05	0.000115022	5.84E-05	0.000103738	5.15E-05	7.21E-05	3.89E-05	3.63E-05	9.92E-05	0.000133127	7.85E-05	3.89E-05	1.33E-05	9.89E-06	3.64E-05
rxn00770_c0	rxn00770_c0	7.35E-05	4.05E-05	5.88E-05	8.25E-05	0.000197349	0.000321764	0.000116423	0.000131062	9.58E-05	7.47E-05	0.00015281	8.09E-05	0.000303408	0.000144239	0.000108321	2.10E-05
rxn02475_d0	rxn02475_d0	0	0	0	1.12E-06	0	0	0	0	0	0	0	0	0	0	0	0
rxn42031_r0	rxn42031_r0	0	2.10E-06	2.14E-05	0	4.47E-06	0	3.01E-05	1.79E-05	2.04E-05	3.11E-05	2.99E-05	0	5.31E-06	8.99E-06	2.61E-05	0
rxn19343_c0	rxn19343_c0	4.59E-05	2.63E-05	9.55E-06	1.80E-05	0	0	1.44E-05	1.37E-05	8.57E-06	9.27E-06	4.00E-05	0	3.98E-05	1.71E-05	2.34E-05	3.36E-05
rxn20547_d0	rxn20547_d0	4.84E-07	4.21E-06	7.64E-06	6.74E-06	1.15E-05	0	1.93E-05	1.24E-05	0	0	4.13E-06	5.83E-06	1.68E-05	9.42E-06	1.26E-05	7.00E-07
rxn05023_x0	rxn05023_x0	0	0	0	0	0	0	5.44E-06	0	0	1.70E-05	9.41E-06	0	0	0	0	4.20E-06
rxn01673_n0	rxn01673_n0	0.000157184	0.000145644	0.000349268	0.000247647	0.000134232	0.000413414	0.000356365	0.000306454	0.000351044	0.001364882	0.000840229	0.00041582	3.72E-05	3.04E-05	3.96E-05	0.000664847
rxn02159_d0	rxn02159_d0	4.88E-05	2.84E-05	3.32E-05	2.25E-05	5.14E-05	1.56E-05	6.06E-05	4.24E-05	2.48E-05	2.05E-05	6.99E-05	6.90E-05	5.93E-05	7.70E-05	6.74E-05	6.37E-05
rxn00980_c0	rxn00980_c0	2.90E-06	2.63E-06	0	3.93E-06	1.06E-05	0	4.64E-06	0	0	0	0	0	0	4.28E-06	4.05E-06	0.000167261
rxn00839_c0	rxn00839_c0	0.000494765	0.000441138	0.000743246	0.000699702	0.000307293	0.00081119	0.000524667	0.000433668	0.000451812	0.00159002	0.001289548	0.001142313	0.000117648	6.03E-05	0.000102478	0.001237315
rxn14156_d0	rxn14156_d0	0.000430441	0.000297597	0.000268638	0.000168467	0.000525803	0.000300295	0.000484084	0.000470834	0.000710751	0.000867639	0.000620672	0.000245348	0.000616547	0.00040233	0.000384292	0.000186157
rxn02474_d0	rxn02474_d0	0	0	0	1.12E-06	0	0	0	0	0	0	0	0	0	0	0	0
rxn00117_c0	rxn00117_c0	0.000494765	0.000441138	0.000743246	0.000699702	0.000307293	0.00081119	0.000524667	0.000433668	0.000451812	0.00159002	0.001289548	0.001142313	0.000117648	6.03E-05	0.000102478	0.001237315
rxn02201_m0	rxn02201_m0	6.14E-05	1.58E-05	1.03E-05	1.35E-05	1.13E-05	2.96E-05	2.98E-05	1.21E-05	6.22E-06	1.04E-05	2.35E-05	1.44E-05	3.72E-05	3.34E-05	2.47E-05	5.60E-06
rxn02134_r0	rxn02134_r0	9.19E-06	1.58E-06	2.67E-06	1.68E-06	6.79E-06	0	1.55E-05	9.54E-06	5.43E-06	1.04E-05	5.67E-06	1.69E-05	6.19E-06	3.00E-06	5.84E-06	0
rxn14012_m0	rxn14012_m0	6.24E-05	2.31E-05	2.10E-05	2.02E-05	8.11E-06	1.08E-05	5.16E-06	8.79E-06	1.14E-05	4.19E-06	9.82E-06	1.14E-05	8.85E-07	1.28E-06	1.35E-06	6.72E-05
rxn38919_d0	rxn38919_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn00839_x0	rxn00839_x0	0.000157184	0.000145644	0.000349268	0.000247647	0.000134232	0.000413414	0.000356365	0.000306454	0.000351044	0.001364882	0.000840229	0.00041582	3.72E-05	3.04E-05	3.96E-05	0.000664847
rxn26196_m0	rxn26196_m0	9.67E-06	4.21E-06	1.07E-05	4.49E-06	1.14E-05	2.90E-05	6.23E-06	2.69E-05	0	5.19E-05	3.11E-05	4.25E-05	1.77E-06	1.71E-06	2.70E-06	9.10E-06
rxn01106_d0	rxn01106_d0	6.77E-06	1.10E-05	3.06E-06	1.12E-06	3.31E-05	0	1.50E-05	8.11E-06	8.43E-06	0	1.17E-05	0	6.19E-06	4.71E-06	1.80E-06	0
rxn00493_c0	rxn00493_c0	0.000373855	0.000397497	0.000556766	0.000506526	0.002714138	0.001973436	0.001110942	0.000866773	0.001610489	0.001301321	0.001345079	0.000970321	0.000384789	0.000208013	0.000180235	0.001921057
rxn01575_m0	rxn01575_m0	3.24E-05	3.05E-05	3.10E-05	4.49E-06	3.94E-05	2.44E-05	3.87E-05	4.16E-05	4.92E-05	4.46E-05	4.25E-05	3.77E-05	2.12E-05	2.61E-05	2.02E-05	2.38E-05
rxn13995_d0	rxn13995_d0	0.000430441	0.000297597	0.000268638	0.000168467	0.000525803	0.000300295	0.000484084	0.000470834	0.000710751	0.000867639	0.000620672	0.000245348	0.000616547	0.00040233	0.000384292	0.000186157
rxn16111_m0	rxn16111_m0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn08436_d0	rxn08436_d0	1.93E-06	9.99E-06	5.73E-06	2.25E-06	3.73E-05	1.36E-05	8.07E-06	7.98E-06	1.27E-05	0	1.42E-05	0	2.65E-06	2.57E-06	5.84E-06	0
rxn00649_m0	rxn00649_m0	0.000263101	0.000283401	0.000807826	0.000495294	0.000364929	0.000523698	0.000379784	0.000458433	0.000493384	0.001003998	0.000813327	0.000401055	0.000268025	0.00023883	0.00026024	0.000969276
rxn01302_d0	rxn01302_d0	7.45E-05	8.15E-05	2.06E-05	1.24E-05	0.000276205	6.88E-05	7.08E-05	6.19E-05	8.49E-05	6.88E-05	8.17E-05	5.35E-05	0.000153916	7.06E-05	6.34E-05	8.40E-06
rxn01100_d1	rxn01100_d1	0.003590071	0.003200484	0.005423593	0.004526721	0.00668134	0.006357696	0.003416009	0.006101931	0.008682709	0.009655024	0.004734274	0.003288969	0.003809852	0.003383422	0.003397503	0.020253328
rxn26477_d0	rxn26477_d0	2.18E-05	7.73E-05	3.44E-06	5.62E-06	2.81E-05	3.23E-05	8.62E-06	7.92E-06	1.27E-05	2.49E-05	5.26E-05	2.19E-05	3.10E-05	2.05E-05	2.92E-05	0.000163062
rxn04630_c0	rxn04630_c0	1.02E-05	0.000151953	0.001135695	0.003935401	2.42E-05	1.09E-05	0.000136842	0.000205981	0.000157653	0.000462365	0.001237325	1.03E-05	0	0	0	0
rxn38882_m0	rxn38882_m0	0.000212802	0.00080551	0.000500974	0.000340866	0.000501428	0.000405425	0.000199172	0.000212955	0.000225857	0.000656607	0.000824263	0.000324687	0.000168069	0.000114279	0.000134839	0.00021835
rxn08558_m0	rxn08558_m0	9.67E-06	4.21E-06	1.07E-05	4.49E-06	1.14E-05	2.90E-05	6.23E-06	2.69E-05	0	5.19E-05	3.11E-05	4.25E-05	1.77E-06	1.71E-06	2.70E-06	9.10E-06
rxn43010_d0	rxn43010_d0	0.000153798	0.000420106	0.000128778	0.00016229	0.000577675	0.000289427	0.000319586	0.000160628	0.00012085	0.000177103	0.000176899	7.36E-05	0.000244142	0.0001635	0.000216193	0.000170761
rxn00980_n0	rxn00980_n0	2.90E-06	2.63E-06	0	3.93E-06	1.06E-05	0	4.64E-06	0	0	0	0	0	0	4.28E-06	4.05E-06	0.000167261
rxn29919_d0	rxn29919_d0	0.000314851	0.00045586	0.000675226	0.00049024	0.002529774	0.000756431	0.000563491	0.000452025	0.000428717	0.000470466	0.001396061	0.000418646	0.00080673	0.000555557	0.000609025	0.000383512
rxn02373_c0	rxn02373_c0	0.000338549	0.000346496	0.000311437	0.000124104	0.001434402	0.000457512	0.000995513	0.00102196	0.000746477	0.00028985	0.00053105	0.000233845	0.00052809	0.000492212	0.000447667	0.000141367
rxn22097_r0	rxn22097_r0	0	0	0	0	8.94E-06	0	8.11E-06	0	0	0	0	0	2.65E-06	8.56E-07	1.35E-06	0
rxn00100_x0	rxn00100_x0	6.29E-06	4.73E-06	8.41E-06	3.37E-06	1.51E-05	1.45E-05	1.51E-05	2.18E-05	1.24E-05	1.96E-05	2.33E-05	1.10E-05	3.18E-05	2.05E-05	2.29E-05	3.50E-06
rxn02402_d0	rxn02402_d0	7.74E-06	1.05E-06	3.82E-07	1.68E-06	1.84E-05	1.09E-05	1.46E-05	1.91E-05	1.75E-05	1.32E-05	2.76E-05	7.58E-06	7.08E-06	1.71E-06	2.25E-06	2.38E-05
rxn00408_g0	rxn00408_g0	7.06E-05	0.000107261	0.000145974	0.000103888	5.14E-05	2.84E-05	8.18E-05	0.000108771	5.29E-05	6.94E-05	9.68E-05	2.32E-05	2.57E-05	3.17E-05	6.56E-05	0
rxn05325_d0	rxn05325_d0	0.0001833	0.000264472	0.000201383	0.000148813	0.00086471	0.000491243	0.000244366	0.000200719	0.000275505	0.00025535	0.00038677	0.000191709	0.000311369	0.000233694	0.000267881	0.000169361
rxn20508_c0	rxn20508_c0	0.002068535	0.004146906	0.004401773	0.002328221	0.004124433	0.003004978	0.003381441	0.002406771	0.001656922	0.000728331	0.001882415	0.002137359	0.001924829	0.001070026	0.001127707	0.047327282
rxn05335_d0	rxn05335_d0	0.00025101	0.000261318	0.000235393	0.00019093	0.000462927	0.000258122	0.000133361	0.000269256	0.000170513	0.000125727	0.00020535	7.90E-05	0.000304293	0.000257662	0.000262487	0.000102876
rxn00604_c0	rxn00604_c0	0.00012091	0.000199274	0.00050021	0.000341989	8.24E-05	0.000106834	7.75E-05	9.13E-05	3.58E-05	0.000153703	0.000239556	0.000163467	0.000109687	7.28E-05	0.000122254	9.10E-05
rxn00300_d0	rxn00300_d0	2.81E-05	0.000137757	4.78E-05	1.24E-05	1.78E-05	0	1.80E-05	3.80E-05	1.60E-05	0	2.93E-05	2.97E-05	0	4.28E-06	1.44E-05	9.17E-05
rxn42124_d0	rxn42124_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn39246_c0	rxn39246_c0	4.30E-05	1.47E-05	0	0	0.000130171	4.52E-06	6.38E-05	4.75E-05	0.000123122	0	0	0	6.72E-05	0.000241826	9.03E-05	0
rxn00060_d0	rxn00060_d0	5.13E-05	6.89E-05	3.78E-05	3.14E-05	0.000108186	4.52E-05	7.14E-05	0.000107082	6.37E-05	2.78E-05	3.97E-05	3.13E-05	0.000180453	0.000237546	0.000391034	0.000470991
rxn00275_x0	rxn00275_x0	0.000622447	0.000893317	0.001326761	0.000606483	0.001013627	0.000750175	0.000648424	0.001226686	0.002106864	0.001165234	0.00089868	0.00078287	0.00016453	0.000112567	0.000120457	0.001050458
rxn25762_d0	rxn25762_d0	0.000153798	0.000420106	0.000128778	0.00016229	0.000577675	0.000289427	0.000319586	0.000160628	0.00012085	0.000177103	0.000176899	7.36E-05	0.000244142	0.0001635	0.000216193	0.000170761
rxn22448_d0	rxn22448_d0	0.000152347	0.000182975	0.000291184	0.000186437	0.00064377	0.000346285	0.000161469	8.61E-05	7.43E-05	0.000266008	0.000525075	0.000221145	0.000213182	0.000207585	0.000204057	0.000142767
rxn01375_d0	rxn01375_d0	2.81E-05	1.10E-05	2.29E-06	2.81E-06	1.10E-05	1.09E-05	0.000155471	0.000172047	0.000105102	5.48E-05	1.95E-05	2.99E-06	0.000156569	9.42E-05	8.90E-05	0.000286234
rxn22690_d0	rxn22690_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn17726_d0	rxn17726_d0	7.93E-05	4.89E-05	5.85E-05	1.74E-05	0.000126562	0.000384133	2.33E-05	7.95E-06	0	4.15E-05	8.71E-05	0.000315826	0.000105264	6.12E-05	5.03E-05	0.000197354
rxn00692_d0	rxn00692_d0	0.000924239	0.001445397	0.001392869	0.001569555	0.001085701	0.000515306	0.001058875	0.000863297	0.000976311	0.000558063	0.001154255	0.000694526	0.00125167	0.001192865	0.001147034	0.000711736
rxn46346_g0	rxn46346_g0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rxn14012_d0	rxn14012_d0	6.24E-05	2.31E-05	2.10E-05	2.02E-05	8.11E-06	1.08E-05	5.16E-06	8.79E-06	1.14E-05	4.19E-06	9.82E-06	1.14E-05	8.85E-07	1.28E-06	1.35E-06	6.72E-05
rxn00086_m0	rxn00086_m0	3.92E-05	3.58E-05	2.71E-05	4.27E-05	0.000106642	6.21E-05	5.86E-05	6.53E-05	4.44E-05	4.92E-05	8.02E-05	6.19E-05	7.34E-05	5.09E-05	6.07E-05	0.000382112
rxn00313_d0	rxn00313_d0	0.000222475	0.000141438	8.33E-05	9.43E-05	0.00022744	6.96E-05	0.000147497	0.000101291	0.000207212	0.000147572	0.000111998	4.32E-05	0.000235296	0.00032272	0.000261139	0.000142067
rxn13726_j0	rxn13726_j0	4.84E-07	1.58E-06	3.82E-07	1.68E-06	8.10E-06	1.08E-05	5.01E-06	4.14E-06	4.37E-06	1.04E-05	5.67E-06	5.98E-06	1.77E-06	4.28E-07	4.49E-07	2.80E-06
rxn22692_d0	rxn22692_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn01452_r0	rxn01452_r0	7.11E-05	8.89E-05	0.00018648	0.000108942	0.000114487	0.000147349	8.34E-05	4.03E-05	1.74E-05	0.000186745	0.000182022	7.80E-05	5.75E-05	4.84E-05	7.42E-05	1.54E-05
rxn00001_w0	rxn00001_w0	0.001308734	0.001526894	0.002839237	0.002232756	0.001011806	0.003276149	0.002245282	0.002438756	0.002900159	0.000596647	0.007347502	0.002234592	0.000714734	0.000497776	0.000591945	0.001805583
rxn17206_m0	rxn17206_m0	0.000422219	0.000661444	0.000932019	0.000600306	0.000417644	0.000498442	0.000566821	0.000554578	0.00048805	0.000316768	0.00105817	0.00073771	0.000351175	0.000259802	0.00028541	0.000673945
rxn19277_c0	rxn19277_c0	4.30E-05	1.47E-05	0	0	0.000130171	4.52E-06	6.38E-05	4.75E-05	0.000123122	0	0	0	6.72E-05	0.000241826	9.03E-05	0
rxn00260_x0	rxn00260_x0	0.000256814	0.000248173	0.00035309	0.000382421	0.002150611	0.001615845	0.001004982	0.000720279	0.001352127	0.00120186	0.001209479	0.000771761	0.000241488	0.000106147	8.27E-05	0.000118973
rxn01069_d0	rxn01069_d0	0.000458492	0.000274462	0.000191448	7.97E-05	0.000769449	0.000576759	0.000451781	0.000429478	0.00033247	0.000490561	0.000531681	0.000389517	0.000448478	0.000407038	0.000299343	0.000243544
rxn00285_m0	rxn00285_m0	0.000418834	0.000347021	0.000453208	0.000390845	0.000316367	0.000311483	0.000355647	0.000595542	0.000433766	0.000252863	0.000697864	0.000197739	0.000320215	0.000222565	0.000276421	0.000271537
rxn27405_g0	rxn27405_g0	3.82E-05	7.94E-05	3.52E-05	3.54E-05	3.34E-05	3.44E-05	6.24E-05	6.89E-05	3.72E-05	0.000197119	0.000132015	1.34E-05	1.68E-05	7.70E-06	2.70E-05	0
rxn00192_d0	rxn00192_d0	4.84E-06	2.63E-06	3.06E-06	1.12E-06	2.67E-05	1.45E-05	1.50E-05	7.14E-06	8.09E-06	2.07E-05	2.63E-05	1.35E-05	2.21E-05	1.20E-05	8.54E-06	4.20E-06
rxn01019_d0	rxn01019_d0	0.000229246	0.000192965	0.000149796	0.000103327	0.000214448	0.000112264	0.000263948	0.000280171	0.000276441	0.000206174	0.00025025	0.000114544	0.000196375	0.000165212	0.000162706	0.000239345
rxn00931_d0	rxn00931_d0	3.77E-05	2.68E-05	2.98E-05	2.19E-05	0.00015647	7.66E-05	0.000117834	0.000120946	0.00013656	7.46E-05	9.86E-05	8.03E-05	5.57E-05	4.92E-05	4.05E-05	7.42E-05
rxn00077_d0	rxn00077_d0	4.84E-07	0	3.82E-07	0	7.08E-06	2.16E-05	3.19E-06	4.38E-06	7.94E-06	0	8.98E-06	0	0	0	0	0
rxn43617_d0	rxn43617_d0	2.42E-06	2.63E-06	1.15E-06	1.12E-06	0	0	3.60E-06	1.32E-05	8.74E-06	0	5.64E-06	0	2.65E-06	3.85E-06	4.49E-06	1.75E-05
rxn36951_m0	rxn36951_m0	4.84E-07	4.21E-06	7.64E-06	6.74E-06	1.15E-05	0	1.93E-05	1.24E-05	0	0	4.13E-06	5.83E-06	1.68E-05	9.42E-06	1.26E-05	7.00E-07
rxn24388_r0	rxn24388_r0	7.11E-05	8.89E-05	0.00018648	0.000108942	0.000114487	0.000147349	8.34E-05	4.03E-05	1.74E-05	0.000186745	0.000182022	7.80E-05	5.75E-05	4.84E-05	7.42E-05	1.54E-05
rxn28314_j0	rxn28314_j0	3.53E-05	3.94E-05	2.37E-05	2.25E-05	7.57E-05	3.61E-05	2.33E-05	4.38E-06	1.89E-05	2.07E-05	1.88E-05	5.98E-06	2.39E-05	4.07E-05	7.51E-05	1.40E-06
rxn08173_d1	rxn08173_d1	2.90E-05	1.68E-05	7.26E-06	7.86E-06	9.13E-06	1.88E-05	1.98E-05	3.57E-05	1.49E-05	1.04E-05	1.44E-05	1.20E-05	3.54E-06	1.24E-05	8.99E-06	1.05E-05
rxn00178_c0	rxn00178_c0	0.000589559	0.000700352	0.001494899	0.000863115	0.002704102	0.001402289	0.00122582	0.00155966	0.001627829	0.000940542	0.001851638	0.001556826	0.000888995	0.00082392	0.000836903	0.000644551
rxn08766_d0	rxn08766_d0	6.43E-05	7.62E-05	6.57E-05	3.26E-05	0.000267476	0.000150019	5.45E-05	6.25E-05	7.62E-05	6.00E-05	9.34E-05	4.24E-05	4.87E-05	6.93E-05	7.01E-05	2.87E-05
rxn41503_r0	rxn41503_r0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn27266_d0	rxn27266_d0	0.000202646	0.000166675	0.000152088	5.78E-05	0.000234116	0.000197296	0.000123845	0.00016362	8.95E-05	8.51E-05	0.000231319	0.000140168	0.000294563	0.000326572	0.000222485	0.000175659
rxn03910_d0	rxn03910_d0	1.11E-05	1.05E-05	2.67E-06	1.12E-06	9.54E-05	1.81E-05	2.40E-05	7.43E-06	2.00E-05	3.41E-05	3.19E-05	9.69E-06	3.54E-06	3.00E-06	9.44E-06	2.10E-05
rxn15364_d0	rxn15364_d0	0.000288734	0.000263947	0.000485307	0.00019093	0.000601296	0.000200983	0.000438118	0.000647037	0.000410408	0.000224968	0.000783112	0.000133413	0.000574087	0.000454547	0.000367662	0.000322626
rxn26478_d0	rxn26478_d0	3.39E-06	6.31E-06	0	0	2.82E-05	9.03E-06	1.19E-05	7.94E-06	8.19E-06	1.04E-05	9.73E-06	2.08E-05	1.68E-05	7.28E-06	1.17E-05	2.03E-05
rxn01501_r0	rxn01501_r0	6.77E-06	5.89E-05	0	0	0	0	0	0	0	0	0	1.53E-05	1.77E-06	2.57E-06	3.60E-06	0
rxn25662_d0	rxn25662_d0	0.00025101	0.000261318	0.000235393	0.00019093	0.000462927	0.000258122	0.000133361	0.000269256	0.000170513	0.000125727	0.00020535	7.90E-05	0.000304293	0.000257662	0.000262487	0.000102876
rxn00069_d0	rxn00069_d0	0.00118202	0.001298176	0.000723375	0.000354343	0.000830375	0.000572475	0.000737785	0.000751587	0.000591954	0.000419475	0.001054214	0.000285332	0.000659006	0.00057011	0.000447217	7.07E-05
rxn00379_d0	rxn00379_d0	3.39E-05	3.79E-05	7.64E-06	1.68E-05	0.000184022	5.14E-05	7.54E-05	0.000125651	0.000131863	0.000120601	0.000123531	0.000106726	0.000320215	0.000191321	0.000141132	0.000275736
rxn00366_g0	rxn00366_g0	7.06E-05	0.000107261	0.000145974	0.000103888	5.14E-05	2.84E-05	8.18E-05	0.000108771	5.29E-05	6.94E-05	9.68E-05	2.32E-05	2.57E-05	3.17E-05	6.56E-05	0
rxn25747_d0	rxn25747_d0	0.0001833	0.000264472	0.000201383	0.000148813	0.00086471	0.000491243	0.000244366	0.000200719	0.000275505	0.00025535	0.00038677	0.000191709	0.000311369	0.000233694	0.000267881	0.000169361
rxn02004_n0	rxn02004_n0	0.000247624	0.000337031	0.000255264	0.000135336	0.000255459	0.000132322	0.000319446	0.000204948	0.000187749	0.00042717	0.00057403	8.53E-05	0.000223797	0.000187897	0.000213496	0.000149066
rxn36773_j0	rxn36773_j0	0.001834936	0.002115253	0.001739463	0.001252275	0.001905194	0.00225847	0.002023192	0.001660045	0.001493011	0.001077031	0.002736223	0.001985146	0.001453352	0.0014822	0.001467053	0.001450765
rxn01512_d0	rxn01512_d0	1.35E-05	1.42E-05	1.03E-05	1.68E-06	2.87E-05	3.18E-05	1.28E-05	1.79E-05	1.26E-05	2.46E-05	5.24E-05	4.73E-05	1.24E-05	1.67E-05	3.37E-05	0.000156064
rxn00777_c0	rxn00777_c0	4.55E-05	3.79E-05	2.83E-05	3.03E-05	7.63E-05	3.87E-05	6.15E-05	4.37E-05	4.73E-05	4.08E-05	9.23E-05	0.00010398	4.25E-05	2.74E-05	1.98E-05	0.000367415
rxn46112_d0	rxn46112_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn00653_x0	rxn00653_x0	9.77E-05	9.25E-05	0.000138714	0.000148251	9.09E-05	0.000152997	0.000134517	8.41E-05	6.15E-05	0.000210004	0.000292727	0.000129998	6.63E-05	5.14E-05	6.47E-05	0.000142067
rxn00366_c0	rxn00366_c0	7.06E-05	0.000107261	0.000145974	0.000103888	5.14E-05	2.84E-05	8.18E-05	0.000108771	5.29E-05	6.94E-05	9.68E-05	2.32E-05	2.57E-05	3.17E-05	6.56E-05	0
rxn01102_d0	rxn01102_d0	0	0	3.82E-07	1.68E-06	0	0	0	0	0	0	0	0	0	0	0	0
rxn00781_c0	rxn00781_c0	0.017946003	0.015522898	0.018582674	0.026688058	0.027402404	0.036493515	0.021596509	0.040342876	0.03632985	0.009923757	0.011009731	0.019265808	0.010477757	0.009613969	0.011052336	0.023856796
rxn00451_c0	rxn00451_c0	9.38E-05	0.000144592	0.000200237	0.000215638	4.33E-05	2.60E-05	6.14E-05	3.67E-05	1.69E-05	8.30E-05	5.76E-05	1.59E-05	8.14E-05	6.46E-05	7.01E-05	6.79E-05
rxn00191_m0	rxn00191_m0	0.000561991	0.000508965	0.000795598	0.000461039	0.001086408	0.000935316	0.00072426	0.001337099	0.00226723	0.00112929	0.000891457	0.001034265	0.000217605	0.000244394	0.000350582	0.000584365
